1532142258.736846000, 380.34, 184.893, -3.71807
1532142258.836907000, 380.791, 185.636, -3.70956
1532142258.937025000, 381.198, 186.33, -3.67868
1532142259.037065000, 381.67, 187.071, -3.6813
1532142259.137187000, 382.14, 187.824, -3.73166
1532142259.237249000, 382.631, 188.512, -3.74539
1532142259.337362000, 383.128, 189.246, -3.70385
1532142259.437432000, 383.689, 190.069, -3.67917
1532142259.537504000, 384.219, 190.836, -3.70732
1532142259.637606000, 384.757, 191.586, -3.76074
1532142259.737681000, 385.254, 192.234, -3.75947
1532142259.837754000, 385.779, 192.992, -3.75097
1532142259.937847000, 386.277, 193.688, -3.73089
1532142260.037937000, 386.811, 194.417, -3.73596
1532142260.138012000, 387.362, 195.194, -3.73678
1532142260.238132000, 387.874, 195.877, -3.74205
1532142260.338184000, 388.453, 196.574, -3.72278
1532142260.438272000, 389.096, 197.352, -3.71253
1532142260.538411000, 389.681, 198.053, -3.71696
1532142260.638452000, 390.225, 198.74, -3.71481
1532142260.738543000, 390.768, 199.35, -3.71697
1532142260.838614000, 391.329, 200.067, -3.71364
1532142260.938715000, 391.978, 200.803, -3.7123
1532142261.038787000, 392.522, 201.481, -3.69931
1532142261.138904000, 393.087, 202.088, -3.6972
1532142261.238958000, 393.673, 202.821, -3.70079
1532142261.339080000, 394.351, 203.566, -3.70793
1532142261.439134000, 394.994, 204.314, -3.6921
1532142261.539242000, 395.456, 204.905, -3.67834
1532142261.639315000, 396.127, 205.558, -3.68942
1532142261.739393000, 396.809, 206.279, -3.68982
1532142261.839497000, 397.449, 206.955, -3.67159
1532142261.939630000, 397.991, 207.566, -3.66302
1532142262.039650000, 398.55, 208.21, -3.67594
1532142262.139734000, 399.176, 208.915, -3.68538
1532142262.239821000, 399.881, 209.619, -3.67134
1532142262.339907000, 400.496, 210.289, -3.65509
1532142262.440045000, 401.07, 210.991, -3.65404
1532142262.540118000, 401.643, 211.643, -3.65954
1532142262.640171000, 402.294, 212.317, -3.66611
1532142262.740254000, 402.927, 213.002, -3.66638
1532142262.840363000, 403.461, 213.616, -3.67368
1532142262.940425000, 404.027, 214.233, -3.66034
1532142263.040539000, 404.701, 214.892, -3.65351
1532142263.140627000, 405.395, 215.64, -3.66209
1532142263.240686000, 405.972, 216.27, -3.67968
1532142263.340772000, 406.555, 216.97, -3.66836
1532142263.440871000, 407.159, 217.623, -3.66426
1532142263.540945000, 407.791, 218.39, -3.6623
1532142263.641034000, 408.312, 218.952, -3.6774
1532142263.741142000, 408.837, 219.562, -3.67442
1532142263.841254000, 409.438, 220.168, -3.66841
1532142263.941325000, 410.028, 220.84, -3.64045
1532142264.041374000, 410.554, 221.535, -3.64517
1532142264.141524000, 410.997, 222.122, -3.66459
1532142264.241601000, 411.647, 222.826, -3.68107
1532142264.341652000, 412.273, 223.492, -3.66922
1532142264.441745000, 412.838, 224.14, -3.64771
1532142264.541834000, 413.355, 224.754, -3.64897
1532142264.641943000, 413.855, 225.336, -3.65218
1532142264.742000000, 414.384, 225.922, -3.66379
1532142264.842114000, 414.878, 226.56, -3.67129
1532142264.942194000, 415.355, 227.183, -3.65582
1532142265.042241000, 415.846, 227.799, -3.6466
1532142265.142360000, 416.339, 228.359, -3.64471
1532142265.242436000, 416.823, 228.951, -3.66054
1532142265.342499000, 417.283, 229.522, -3.6512
1532142265.442592000, 417.769, 230.083, -3.65564
1532142265.542677000, 418.206, 230.621, -3.65932
1532142265.642765000, 418.63, 231.185, -3.64853
1532142265.742896000, 419.038, 231.765, -3.62889
1532142265.842934000, 419.444, 232.322, -3.62822
1532142265.943037000, 419.851, 232.861, -3.63719
1532142266.043125000, 420.264, 233.394, -3.64282
1532142266.143192000, 420.678, 233.9, -3.64519
1532142266.243275000, 421.028, 234.374, -3.63897
1532142266.343386000, 421.383, 234.876, -3.62552
1532142266.443488000, 421.729, 235.384, -3.63027
1532142266.543533000, 422.05, 235.868, -3.64051
1532142266.643646000, 422.362, 236.33, -3.63909
1532142266.743730000, 422.662, 236.773, -3.63439
1532142266.843795000, 422.938, 237.192, -3.62646
1532142266.943882000, 423.25, 237.665, -3.62876
1532142267.043967000, 423.54, 238.087, -3.62724
1532142267.144052000, 423.827, 238.502, -3.63097
1532142267.244133000, 424.092, 238.914, -3.62454
1532142267.344222000, 424.35, 239.311, -3.61947
1532142267.444324000, 424.589, 239.684, -3.62218
1532142267.544394000, 424.791, 240.033, -3.62236
1532142267.644570000, 424.997, 240.378, -3.62078
1532142267.744595000, 425.211, 240.73, -3.61313
1532142267.844681000, 425.417, 241.069, -3.60436
1532142267.944737000, 425.626, 241.411, -3.6026
1532142268.044823000, 425.799, 241.702, -3.6099
1532142268.144938000, 425.974, 242.005, -3.61355
1532142268.245032000, 426.124, 242.285, -3.60365
1532142268.345087000, 426.263, 242.537, -3.60008
1532142268.445173000, 426.403, 242.782, -3.61041
1532142268.545267000, 426.546, 242.989, -3.62472
1532142268.645355000, 426.641, 243.214, -3.59764
1532142268.745448000, 426.756, 243.471, -3.59183
1532142268.845536000, 426.898, 243.721, -3.60997
1532142268.945632000, 427.05, 243.976, -3.61204
1532142269.045715000, 427.182, 244.187, -3.59766
1532142269.145797000, 427.302, 244.403, -3.59045
1532142269.245920000, 427.422, 244.652, -3.59307
1532142269.345987000, 427.536, 244.878, -3.59327
1532142269.446033000, 427.66, 245.116, -3.56214
1532142269.546135000, 427.803, 245.406, -3.55359
1532142269.646223000, 427.907, 245.66, -3.54046
1532142269.746321000, 428.025, 245.904, -3.55203
1532142269.846408000, 428.131, 246.134, -3.54644
1532142269.946492000, 428.255, 246.404, -3.55601
1532142270.046573000, 428.362, 246.648, -3.5683
1532142270.146650000, 428.481, 246.919, -3.57331
1532142270.246746000, 428.585, 247.177, -3.5619
1532142270.346812000, 428.711, 247.473, -3.54285
1532142270.446895000, 428.836, 247.802, -3.529
1532142270.547083000, 428.966, 248.191, -3.52668
1532142270.647110000, 429.117, 248.601, -3.53368
1532142270.747158000, 429.251, 248.934, -3.5342
1532142270.847257000, 429.384, 249.295, -3.52061
1532142270.947347000, 429.505, 249.653, -3.50643
1532142271.047426000, 429.621, 250.036, -3.49807
1532142271.147527000, 429.734, 250.412, -3.49441
1532142271.247613000, 429.858, 250.831, -3.48494
1532142271.347675000, 429.978, 251.246, -3.48623
1532142271.447788000, 430.095, 251.745, -3.47995
1532142271.547845000, 430.215, 252.277, -3.46116
1532142271.647961000, 430.334, 252.784, -3.44728
1532142271.748038000, 430.447, 253.203, -3.44264
1532142271.848115000, 430.563, 253.677, -3.43786
1532142271.948219000, 430.658, 254.14, -3.43762
1532142272.048312000, 430.735, 254.614, -3.42882
1532142272.148473000, 430.843, 255.127, -3.4128
1532142272.248456000, 430.934, 255.631, -3.40623
1532142272.348567000, 431.018, 256.149, -3.41043
1532142272.448644000, 431.1, 256.801, -3.39588
1532142272.548716000, 431.168, 257.431, -3.3703
1532142272.648793000, 431.23, 257.955, -3.36562
1532142272.748915000, 431.314, 258.511, -3.36036
1532142272.848995000, 431.37, 259.043, -3.36746
1532142272.949051000, 431.457, 259.613, -3.36068
1532142273.049137000, 431.538, 260.204, -3.34336
1532142273.149250000, 431.594, 260.793, -3.32136
1532142273.249312000, 431.661, 261.397, -3.31308
1532142273.349431000, 431.694, 262.111, -3.31471
1532142273.449503000, 431.734, 262.797, -3.30227
1532142273.549595000, 431.796, 263.41, -3.28061
1532142273.649657000, 431.865, 264.059, -3.268
1532142273.749773000, 431.909, 264.664, -3.26475
1532142273.849857000, 431.952, 265.293, -3.26039
1532142273.949919000, 432.009, 265.924, -3.24183
1532142274.050031000, 432.061, 266.679, -3.22769
1532142274.150116000, 432.132, 267.286, -3.22068
1532142274.250196000, 432.173, 267.95, -3.20968
1532142274.350282000, 432.202, 268.584, -3.18235
1532142274.450347000, 432.247, 269.222, -3.16674
1532142274.550456000, 432.281, 269.902, -3.15766
1532142274.650541000, 432.324, 270.566, -3.15757
1532142274.750624000, 432.35, 271.248, -3.14053
1532142274.850718000, 432.388, 271.954, -3.12039
1532142274.950785000, 432.442, 272.69, -3.11041
1532142275.050881000, 432.469, 273.38, -3.09248
1532142275.150976000, 432.515, 274.073, -3.0744
1532142275.251059000, 432.528, 274.749, -3.06247
1532142275.351161000, 432.537, 275.427, -3.05919
1532142275.451252000, 432.561, 276.133, -3.04497
1532142275.551296000, 432.57, 276.835, -3.02426
1532142275.651488000, 432.581, 277.509, -3.00969
1532142275.751467000, 432.627, 278.182, -3.0058
1532142275.851569000, 432.682, 278.883, -3.00156
1532142275.951661000, 432.735, 279.597, -2.98161
1532142276.051756000, 432.75, 280.263, -2.96048
1532142276.151834000, 432.757, 280.985, -2.95384
1532142276.251940000, 432.77, 281.681, -2.9454
1532142276.352016000, 432.794, 282.326, -2.93461
1532142276.452072000, 432.798, 283.036, -2.92119
1532142276.552165000, 432.808, 283.643, -2.916
1532142276.652261000, 432.829, 284.294, -2.90763
1532142276.752379000, 432.875, 284.957, -2.89486
1532142276.852465000, 432.91, 285.6, -2.88546
1532142276.952600000, 432.932, 286.275, -2.87285
1532142277.052638000, 432.949, 286.818, -2.87224
1532142277.152705000, 432.952, 287.461, -2.86696
1532142277.252822000, 432.956, 288.062, -2.84804
1532142277.352876000, 432.964, 288.668, -2.83358
1532142277.452963000, 432.979, 289.256, -2.8267
1532142277.553042000, 433.01, 289.871, -2.82246
1532142277.653124000, 433.04, 290.472, -2.81205
1532142277.753219000, 433.072, 291.038, -2.80447
1532142277.853306000, 433.097, 291.672, -2.79163
1532142277.953429000, 433.111, 292.282, -2.78396
1532142278.053480000, 433.136, 292.721, -2.77459
1532142278.153570000, 433.151, 293.259, -2.76324
1532142278.253641000, 433.162, 293.806, -2.75064
1532142278.353730000, 433.174, 294.305, -2.75198
1532142278.453825000, 433.198, 294.797, -2.74751
1532142278.553911000, 433.219, 295.309, -2.72905
1532142278.653974000, 433.234, 295.801, -2.71285
1532142278.754056000, 433.249, 296.3, -2.70384
1532142278.854156000, 433.254, 296.748, -2.70151
1532142278.954264000, 433.26, 297.192, -2.69884
1532142279.054330000, 433.271, 297.646, -2.68587
1532142279.154407000, 433.283, 298.015, -2.67901
1532142279.254506000, 433.296, 298.42, -2.66496
1532142279.354572000, 433.309, 298.805, -2.65596
1532142279.454678000, 433.323, 299.128, -2.6478
1532142279.554782000, 433.328, 299.495, -2.64886
1532142279.654834000, 433.338, 299.883, -2.66542
1532142279.754923000, 433.35, 300.149, -2.64661
1532142279.855005000, 433.345, 300.474, -2.5917
1532142279.955091000, 433.351, 300.792, -2.59428
1532142280.055188000, 433.364, 301.103, -2.63605
1532142280.155295000, 433.386, 301.428, -2.63661
1532142280.255352000, 433.405, 301.769, -2.60475
1532142280.355460000, 433.413, 302.075, -2.58302
1532142280.455617000, 433.417, 302.464, -2.59505
1532142280.555620000, 433.427, 302.804, -2.58701
1532142280.655696000, 433.436, 303.127, -2.567
1532142280.755806000, 433.45, 303.481, -2.5507
